id,Project Name,Number of dependencies with vulnerabilities (Before),Number of dependencies with vulnerabilities (After),Number of vulnerabilities (Before),Number of vulnerabilities (After),Low vulnerabilities (Before),Low vulnerabilities (After),Medium vulnerabilities (Before),Medium vulnerabilities (After),High vulnerabilities (Before),High vulnerabilities (After),Critical vulnerabilities (Before),Critical vulnerabilities (After),Build Tool, Tests,Project Type,Execution Time (s),Artifacts,Improved
1339,rsatrio_WebRTC-Signaling-Server,3,0,81,0,7,0,33,0,39,0,2,0,maven,true,open source,83,06170041d2fac0c4b6fbfc72f3b6c0951ef3fa12,improvement
1342,RealtimeCompute_ververica-connector-demo,20,0,147,0,0,0,97,0,40,0,10,0,maven,false,open source,2026,122cb342442412f255822e4ac3819047c7848190,improvement
1346,hellodk34_weibo_hot_search,9,6,186,139,11,9,76,63,83,59,16,8,maven,true,open source,681,ef930f686e2c1d70a83c8069541ab942760b902a,improvement
1347,datmt_Keycloak-Spring-Boot-Login-Create-User,8,7,269,160,15,11,126,70,106,66,22,13,maven,false,open source,899,ca4ece1d5883e94020bf4b78ae0bb6d1be69ce97,improvement
1348,ProgrammerZamanNow_belajar-spring-dasar,2,0,54,0,5,0,28,0,19,0,2,0,maven,true,open source,76,a278b9e311682c77e604eafc3a1d33ebd7901511,improvement
1349,wyunan_Log4j-rce,1,0,4,0,0,0,1,0,1,0,2,0,maven,false,open source,44,f8ca83a05965c01241895ff966444de882337a28,improvement
1351,F-JH_static-chain-analysis,5,2,12,3,1,0,5,1,5,1,1,1,maven,false,open source,66,208382857bcae1591245ed50cbebd18eaddaff57,improvement
1352,bezkoder_spring-boot-many-to-many,4,0,52,0,8,0,17,0,26,0,1,0,maven,false,open source,85,9a8b086255f5e2b60866754d65cbbc563cd64555,improvement
1353,digitalinnovationone_santander-dev-week-bankline-api,6,6,146,135,11,11,60,58,68,61,7,5,maven,false,open source,619,3c5ca78e41bfc1640a9df8f8e5a81312df0650e1,improvement
1356,trganda_CVE-2022-22980,2,0,40,0,5,0,19,0,15,0,1,0,maven,false,open source,66,5646ee7dd98ac907edfa3eb24a5b3e03e2843b16,improvement
1357,naveenanimation20_PlaywrightWithJavaCodes,3,1,21,1,1,0,13,0,7,1,0,0,maven,true,open source,92,dc561b5d108836f42ce70e4196643dd21d976183,improvement
1358,Jeromeyoung_log4j2burpscanner,5,1,9,1,1,0,5,1,2,0,1,0,maven,false,open source,76,5e9091919eeecc6c6f07d2410d833113dc31625c,improvement
1359,yusuf-daglioglu_jwt_spring_security_demo,7,7,312,312,11,11,90,90,159,159,52,52,maven,true,open source,1561,1547f02287b4fd3fc807d8325f2fa283a59a7cce,no improvement
1361,ErgunAhmet_DataJpaYt,5,1,125,12,9,1,56,7,50,3,10,1,maven,true,open source,143,e6730e947915d3708539a884fd101ee2b9d8cf95,improvement
1364,izj007_Log4j2Scan,2,1,5,1,0,0,4,1,1,0,0,0,maven,false,open source,61,0a30c22a2e968a08dfbe9e253fda5e14f2f8f41c,improvement
1360,lerry-lee_faq-qa-sys,10,10,242,141,13,13,123,66,92,59,14,3,maven,false,open source,1758,74c3a14fa3e918c99a6d47842674d4c04d8d2c35,improvement
1368,danileao_spring_auth_youtube,5,0,114,0,9,0,46,0,50,0,9,0,maven,false,open source,126,1a5d9dbb1ed1ba97f8233bca18e3c17948a11cef,improvement
1366,Kirill89_CVE-2022-22965-PoC,5,4,119,117,9,9,48,48,53,52,9,8,maven,true,open source,695,b1c73d2df57b0a6056acd714e9f0b4d26e09c84d,improvement
1372,sayan-d99_Spring-Security-JWT-Authentication,7,4,179,9,11,0,73,4,73,3,22,2,maven,true,open source,224,a8cb0ca331e70642f37baef433de46bc54790f28,improvement
1370,chq247_CourseArrange,20,12,463,206,21,12,150,92,210,81,82,21,maven,false,open source,1280,4ec9e365f6c55a12c588583d5ada417ecc2c5c0a,improvement
1375,zackzhangCN_RaspberryCameraAutoTrackLive,2,2,157,157,4,4,46,46,80,80,27,27,maven,false,open source,1291,d0e65be09cdcad46d86af1bcb8589bfb868c5cbb,no improvement
1377,ThisIsLibra_m3,2,0,3,0,0,0,0,0,3,0,0,0,maven,false,open source,73,101b9066ee6e12374d3a62e22a5ccf27054bf594,improvement
1378,michaelliao_simple-trading-engine,0,0,0,0,0,0,0,0,0,0,0,0,maven,true,open source,53,df4dd7df24af7809f93efc519299c09edba458c1,no improvement
1379,yusuf-daglioglu_swagger_plugin_example,3,2,161,97,7,3,42,18,83,53,29,23,maven,false,open source,97,d015b42e37665468ec088dcaacf5ce1875483a0c,improvement
1376,taksebe-official_writeReadRightBot,5,4,165,68,8,9,75,32,73,25,9,2,maven,false,open source,1093,2ece29ae7db9c40257469db2382c0644f4d444c3,improvement
1382,marcobehlerjetbrains_maven-tutorial,0,0,0,0,0,0,0,0,0,0,0,0,maven,true,open source,49,78fb0447daf93543e972d1b8bdefda8f0baac419,no improvement
1385,yezhihao_jtt808-demo,8,8,131,100,13,13,67,45,47,40,4,2,maven,true,open source,652,db1ce025c858629124c6a21b0c3a46b42f358144,improvement
1386,Java-Techie-jt_annotations-cheatsheet,4,0,104,0,8,0,41,0,46,0,9,0,maven,false,open source,99,a8489f968bd5ed3dd8a9f37a95c0918c3cca6194,improvement
1387,googleweb_power-rule-plugin,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,49,d9077deaf27e8d71ec1763bdf810fd152b7eb095,no improvement
1380,zevolution_netflix-hexagonal-architecture,16,9,447,276,25,18,189,130,192,111,41,17,maven,true,open source,1715,c518ea6fe12fdcbd4495a5ad6468e4dde5ce154e,improvement
1388,yusufyilmazfr_cqrs-design-pattern-java,6,3,128,33,5,4,68,16,49,12,6,1,maven,false,open source,1004,df8d99b44fe82ecdd72445986afc42b8daae0a3a,improvement
1395,lltx_spring-cloud-tencent-demo,11,0,1440,0,107,0,656,0,642,0,35,0,maven,false,open source,752,f40cb62c17b1162358fb8a2b5998007e9533d47b,improvement
1396,VenixPLL_Minecraft-InjectionClient,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,51,059b01babceaf1bf93545344a9e9a53e59d7d305,no improvement
1390,Zhou1998ZQ_springboot-summary,21,8,2431,94,186,8,973,49,1058,32,214,5,maven,false,open source,1538,0472bd7546604d231b54a696c2848dcd08226d68,improvement
1398,RameshMF_springboot-dto-tutorial,4,4,116,36,8,9,52,11,47,13,9,3,maven,true,open source,313,191abb1a4b18272ffe3f6fa97f4a988ba95ee6ca,improvement
1397,woshijielie_Online-Course-Platform,11,11,313,240,20,20,146,111,129,99,18,10,maven,true,open source,1530,54fae1d097b03915540d0b4577a5273a94b82038,improvement
1400,supuna97_mobile_accessories_sales_server,9,1,173,1,13,0,69,0,79,1,12,0,maven,false,open source,194,a76717c62b40f1f2974cbe92f5eb1dd84db7759a,improvement
1401,OmniCrawl_OmniCrawl,5,1,49,22,4,2,23,11,19,8,3,1,maven,false,open source,219,dd719dcdcac25b11ce6670bc707a355b6b08e2c5,improvement
1399,Retsamer_java_vuln_code,14,10,281,233,17,15,117,102,114,93,33,23,maven,true,open source,1424,99623eba1c696018f42d32052558097e0b3dea1d,improvement
1403,chihonmono_javaweb_shop,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,47,459a8eb1b7a06459bf9ce92864b7232b6d8f5990,no improvement
1404,meowqwe_smart-community-management,8,7,175,86,12,12,75,31,80,42,8,1,maven,true,open source,521,b54b1df59319b606e4deebdb1d69a833828e09fd,improvement
1406,TF-Liu_NJUSE-COA,1,0,1,0,0,0,1,0,0,0,0,0,maven,false,open source,45,f63f532039ce658754bf4f835eeba0a7e957a6fc,improvement
1407,shabbirdwd53_spring-boot-file-upload,4,1,107,1,8,0,42,0,50,1,7,0,maven,false,open source,100,71931f33bb11994f10875bf5097fa6b9da78b6f1,improvement
1410,langu-xyz_ASScan,2,1,3,1,0,0,1,1,2,0,0,0,maven,false,open source,55,9fda61d5ab075bebf66364f03b84ed190d333c7b,improvement
1411,Xlong99_book_Recommend,21,9,356,202,11,9,111,69,185,107,49,17,maven,false,open source,607,a13e1eac7033d71d503e35ca0e3bd8a4e7c7e515,improvement
1412,Yaocool_express,21,9,411,92,14,5,141,36,186,33,70,18,maven,false,open source,569,45df6a42014715c4ac4b8b970a80787f59d16e8e,improvement
1413,tedyoung_supermarket-checkout-pricer-exercise,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,48,fa50c4af1bdd34171424afd6e0d14a2a1993383c,no improvement
1414,bezkoder_spring-jpa-query-example,3,0,19,0,5,0,5,0,9,0,0,0,maven,true,open source,93,c753d51a46a7a495b66a51a4c4f83fbde1390a1b,improvement
1402,saysky_recommendedblog,16,16,319,319,18,18,110,110,161,161,30,30,maven,false,open source,2364,e19bdf0468c0106a35d28b25b74a59d787a28aa5,no improvement
1416,rahul26021999_QrCode-JavaSpringBoot,4,0,126,0,9,0,58,0,50,0,9,0,maven,true,open source,135,4aa5b78aa1cebd0153613d0fb9035ad6110ffd17,improvement
1418,shabbirdwd53_facebook-clone-service,4,1,107,1,8,0,42,0,50,1,7,0,maven,false,open source,99,9889f162e39d9a21cc7fd4e908f28c958327f335,improvement
1419,dr-mod_tidy-flappy-bird,1,1,12,5,0,1,3,2,6,0,3,2,maven,true,open source,68,e3f99c6ddf6bd124c8859b719a5e797602cf59fe,improvement
1417,Newway1997_book_mng_sys_2022,5,5,111,79,7,7,45,30,51,39,8,3,maven,false,open source,426,b09ea9860eeb940a6ad26477b6c408461d881539,improvement
1425,aws-samples_aws-ecs-springboot-opentelemetry-sample,3,0,121,0,8,0,55,0,50,0,8,0,maven,true,open source,90,bf090abd45fce11c285136be0f6f0aa2ea41ac5c,improvement
1429,kegisa_YandexTaxiScheduler,6,6,171,171,13,13,73,73,73,73,12,12,maven,false,open source,700,716e025d0ba7b9693e39141dd65613cdb93b4513,no improvement
1426,durkworf_spring-boot-webshell,5,5,168,129,11,9,72,59,70,53,15,8,maven,false,open source,946,b81baf2fab84c38b04af671ebf744b5e13768aea,improvement
1432,EkiXu_marshalexp,14,3,126,10,8,2,38,2,62,4,18,2,maven,false,open source,296,fd48ee21d4ce2e5bfdc2a4d02f62c0fdeff78a5d,improvement
1431,Squirrel001202_springboot-vue,9,4,156,70,12,8,68,26,69,35,7,1,maven,false,open source,580,95045d4963fe1afb3133e6cc66d2b226153e8d38,improvement
1435,bezkoder_spring-jpa-native-query-example,3,0,19,0,5,0,5,0,9,0,0,0,maven,true,open source,162,32edfb47242240a9788b7e0b0b44bd3cc26d4e31,improvement
1434,MZCretin_open-door,7,7,88,86,7,7,42,40,37,37,2,2,maven,false,open source,1182,b5223e43b4d11e7ae884cc9d4ba1b5b863072769,improvement
1436,andreygrigoriev_spring_authorization_server_password_grant,14,10,204,91,15,15,84,37,88,29,17,10,maven,false,open source,892,0e2f6ab15eb7478fbbe27b934a307d8fdf1e058e,improvement
1437,himanshuseth004_java-appium-ip-geolocation,11,1,82,6,10,1,43,4,27,1,2,0,maven,false,open source,140,e699ba446131067f57b73f256039764615458715,improvement
1441,virjar_image-magic,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,42,97c3d02772a02c03abadc0d09aa7c7618b84bd2b,no improvement
1443,KevinBlandy_springboot-querydsl-example,7,3,133,4,8,0,54,0,63,4,8,0,maven,true,open source,116,cf03bf24b4b14fa19978d8397500aa11ccdc195e,improvement
1444,DHBin_mapstruct-helper,3,1,28,2,2,0,12,0,9,0,5,2,maven,false,open source,68,2bfea65a6b16aebc2d47d20b34132d1357de33a8,improvement
1445,mikemybytes_the-unknowns-of-junit5,1,0,27,0,7,0,9,0,11,0,0,0,maven,true,open source,74,e67db691e877481efa0f5f156270b3f8506ca79d,improvement
1447,hajedkh_hbm2ddl,1,0,3,0,0,0,1,0,1,0,1,0,maven,false,open source,71,4da33c4fcaa96aa838027b4b397a05c26413c4cc,improvement
1449,feltex_whatsapp-bot,3,0,90,0,7,0,41,0,36,0,6,0,maven,false,open source,108,3d9f4e23ccb3d706209b494083f375acc243075d,improvement
1446,walegarrett_bbs-forum,14,4,112,19,2,1,24,4,70,10,16,4,maven,false,open source,314,9f275e63fd25ef725497a696f57e74e9331833bb,improvement
1453,zzzzzzzzyt_book-management-system,7,2,38,8,2,1,13,3,17,3,6,1,maven,false,open source,222,c656b62ced786f7847514ec52b12977ec803378e,improvement
1450,liboyi_echarts-java,3,3,89,88,6,6,40,40,37,36,6,6,maven,false,open source,446,749a038498394312b82ab301fd34dbb7f4b894a8,improvement
1456,zhansheng97_food_dashboard_backend,9,5,293,190,14,7,111,61,134,92,34,30,maven,false,open source,785,089b81b84dbdf3a3ff00baf1af175faf25846640,improvement
1457,Java-Techie-jt_springboot-k8s-yaml,2,0,83,0,6,0,35,0,36,0,6,0,maven,true,open source,75,b4cdda938955bf0bbcd381adeee0cb97c4eed694,improvement
1460,kanajin_Aqua-docker,10,5,184,122,15,11,78,51,73,49,18,11,maven,true,open source,1190,70305f2759e818288b27090ccfd935e59e114a4a,improvement
1461,irabbit666666_ibox-wtoken-server,7,3,87,4,6,0,31,0,42,4,8,0,maven,false,open source,161,8c02847319e84efb9ce0b4cdbe1420e7afc99650,improvement
1464,mangila_spring-reactive-r2dbc,11,11,160,154,11,11,75,74,71,66,3,3,maven,false,open source,749,b82d6b91a3b008ccbb62fb3e4114a5e7b1394506,improvement
1468,j5s_XVulnFinder,2,1,7,5,1,0,1,0,2,2,3,3,maven,false,open source,54,5c56b35bf3f38a8255aaa7717682b470153f9f81,improvement
1469,MohamedDerbali_SpringSecurity,8,7,270,220,13,9,93,72,124,106,40,33,maven,false,open source,628,b6fe8d2cae792b183e7ff109cd91a6b1f091e765,improvement
1472,Richard-Tang_Tomcat2CS,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,42,127d51739885cf262a0ffafcdc51eafe38d7fea5,no improvement
1473,hfbin_SentinelDashboard,13,6,239,84,9,8,71,37,126,34,33,5,maven,false,open source,658,ba4b461d8d4400ec62d83cf39832291247d383da,improvement
1474,codingthought_ddd-aggregate-helper,0,0,0,0,0,0,0,0,0,0,0,0,maven,true,open source,47,3827aea39d0870f6c82e7d98cb600a5d1c05e269,no improvement
1476,Java-Techie-jt_spring-boot-keycloak,6,5,234,150,13,10,108,65,94,61,19,14,maven,true,open source,523,f1cb9a31cf222293cc72a3636e918efc549cf3c0,improvement
1477,dkambale_multi-tenant-microservice,5,0,143,0,11,0,62,0,60,0,10,0,maven,true,open source,95,82deaad38b3ec11c600173c604d7caf3adbb13cf,improvement
1478,SaulM12_LastSpringSecurityJWT,7,7,38,36,12,12,12,12,13,11,1,1,maven,false,open source,188,a2cbff307da66234166ba5496cb9cf4e497b679f,improvement
1479,artmcoder_Buysell,5,1,156,1,11,0,70,1,62,0,13,0,maven,true,open source,110,8dfa460ac58e98fcfc4e016aa64f0c5ee475ff51,improvement
1480,88Fanchen_system-admin-java,15,14,359,346,19,19,143,136,157,154,40,37,maven,true,open source,1611,6ea6865e31cde412dfb5b7a50cb5e314a6aca57e,improvement
1481,caohanzong_springboot-device-management,7,6,149,53,10,7,68,21,61,22,10,3,maven,false,open source,487,7376890efd167a881023c1214610ef98f47c4c25,improvement
1485,xggz_mqb-app,3,2,109,107,6,6,41,41,50,50,12,10,maven,false,open source,369,84db018e8c5c338e53fdc8674efca76e69a85cd5,improvement
1486,odnoklassniki_spark-to-clickhouse-sink,3,3,302,214,7,6,56,45,155,118,84,45,maven,false,open source,112,d09b167b772868c690c809ad4f34d359459c22e4,improvement
1488,praveenLT_java-selenium-intercept-network,1,0,13,0,1,0,7,0,4,0,1,0,maven,false,open source,55,4bea4d8bcbb3fed0e02c776ffbfad967ed408829,improvement
1489,educostadev_spring-websocket-message-broker,8,6,227,214,12,12,106,96,88,85,21,21,maven,true,open source,1379,1b285b693edb4f1e9fd3df406d00b78e20f9ddab,improvement
1490,daglii_graylog-spring,3,3,90,51,7,7,39,17,38,26,6,1,maven,true,open source,301,6e2edf2f2045fe1b0eaeeaa365c949abebeea95d,improvement
1491,Naman-Bhalla_splitwise_nov21,5,0,93,0,9,0,44,0,35,0,5,0,maven,false,open source,99,82f622cc4c65cbfaddd808cd8b030aa7c6be56ee,improvement
1493,373675032_login-system,12,12,297,297,13,13,101,101,133,133,50,50,maven,false,open source,1352,8f00c6de22e506836d80353e8b25a1adf8ba558c,no improvement
1494,it-honghui_web3j-sample,5,2,35,10,2,0,20,10,11,0,2,0,maven,false,open source,119,629888a74d22aecbd72597247e5c22f067cbbe4e,improvement
1496,w-a-n-g-s-h-u-n_changan-ota,2,0,14,0,0,0,0,0,10,0,4,0,maven,false,open source,51,3547f8f90250f64a558fb4ad8b7f7ddd111e220d,improvement
1497,kamanreda_LazyQS,1,1,1,1,0,0,1,1,0,0,0,0,maven,false,open source,60,4319736d744e1652d3a9cec750021406208abb7c,no improvement
1499,liaogang555_hj212ToMqtt,8,8,155,155,7,7,42,42,77,77,29,29,maven,false,open source,1041,93e1a9106e602770f810cce7d92939db5fe3cab7,no improvement
1502,WQL-KXJ_SmpleSeckillCase,14,11,263,176,18,16,116,79,103,69,26,12,maven,false,open source,1097,de2604ef3c969a6763d8141606e8f2a8587b75e2,improvement
1503,YangLiCcc_Graduation_Design_Gym_SpringBoot,17,15,496,305,27,19,178,98,223,145,68,43,maven,false,open source,1103,ae60568d99c702fd9398ea9636b1b7a32243ec99,improvement
1504,Java-Techie-jt_springboot-k8s-example,2,0,34,0,7,0,12,0,14,0,1,0,maven,true,open source,65,f588a91eb9d954f3b23eeb731536c6c1d83fd34e,improvement
1507,liquidpie_lenses-java,0,0,0,0,0,0,0,0,0,0,0,0,maven,true,open source,44,bb05672c164ffe02d4eb03091a99dfcc3fd61e81,no improvement
1509,prgrms-web-devcourse_slam-server,21,16,608,380,28,21,183,139,296,171,101,49,maven,false,open source,1321,a0f96bbb2a2cadb9e6b52c427cce0c0049bd0336,improvement
1510,Enokiy_cve-2022-22947-spring-cloud-gateway,3,2,112,51,6,4,54,22,45,24,7,1,maven,false,open source,314,9053c5a8021bda8113ed551e4fe8bc2ec8d4eb65,improvement
1511,zlt2000_my-fabric-application-java,2,1,62,5,3,0,28,4,26,1,5,0,maven,false,open source,219,49a1e219d6576b82f5b10fbbe262c15ba325e8b7,improvement
1512,sobinge_log4jScanBurp,2,1,8,1,0,0,6,1,2,0,0,0,maven,false,open source,74,468ff7e36fabbebb96ea2574b5d1bf71455cc9f9,improvement
1515,oussamabasry_microservices-jwt-spring-security-from-scratch,8,8,280,280,18,18,116,116,128,128,18,18,maven,true,open source,748,f4de17cd23446b232f42f15bc18897a6fe2a7a66,no improvement
1516,marcobehlerjetbrains_photoz-clone,5,0,126,0,10,0,51,0,55,0,10,0,maven,false,open source,88,38ea180fc8cf11828233d6245d6658bbabbc0600,improvement
1517,rongtao7_MyNotes,6,2,68,4,6,0,28,4,29,0,5,0,maven,false,open source,102,87f6c445096076d88c89bb8b1d5aa12a7a378841,improvement
1518,sunzsh_JavaLockDemo,9,5,163,64,10,5,61,25,77,29,15,5,maven,true,open source,518,ce01a14c43b50dc609e03e8eb82822aea151e54d,improvement
1519,mangila_spring-security-restful,12,11,246,203,19,15,108,91,107,88,12,9,maven,true,open source,945,18d0aa6972d3f9305766186505f56124a155b0e7,improvement
1521,wangbuer1_Second-hand-transaction-management-system,11,3,142,10,5,2,40,4,65,3,32,1,maven,false,open source,288,e6f57cd4dbaf0bfe485fc97a7761493fbd95c605,improvement
1522,Col-E_FxSampler,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,299,a188490817bfeafd00f77a678cbb868201dde9d4,no improvement
1523,huonghuong1412_Payment-Online-Demo,5,4,113,111,9,9,45,45,51,49,8,8,maven,true,open source,561,35eb1255c529a6566dc71bf88eb147b52a19e817,improvement
1524,neo4j-graphacademy_app-java,3,1,13,6,2,1,8,4,3,1,0,0,maven,false,open source,262,0219699af97f5d9a511d60132998dc2337b8e96d,improvement
1528,sengeiou_jtt808-gateway,16,15,277,164,21,21,127,64,109,73,20,6,maven,true,open source,1076,8cf9d8bcd04947804918418c31c7b90e5ff9461b,improvement
1529,AbelChe_jasyptAtuoDecrypt,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,57,80bf435491ec62235f5b3d8fcfb2312c5706260f,no improvement
1530,Static-Flow_BurpGraphQLViewer,1,0,3,0,0,0,0,0,3,0,0,0,maven,false,open source,114,cd67640cbe04f6d9ed581d048a77d3db82690c07,improvement
1531,LinkedInLearning_spring-boot-actuator-3010189,4,0,116,0,8,0,52,0,47,0,9,0,maven,false,open source,153,62dc4f36d0e1387196aa44c78177f4a52440c1f1,improvement
1532,spring2go_geekstore,22,18,523,348,29,25,231,158,224,142,39,23,maven,true,open source,3706,ee16678ee6de5c26f8c7231c2a1961ba4ba857a2,improvement
1533,piinalpin_springboot-data-jpa-soft-delete,4,0,104,0,8,0,41,0,46,0,9,0,maven,false,open source,96,d2322f101d38ba25977337fe6a80da9e6a0d1929,improvement
1534,h0nayuzu_WebshellBypass,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,43,a39e17cb588717f0154a767cd4c6fbb93706e936,no improvement
1537,RongieZeng_rule-parser,4,0,72,0,1,0,6,0,42,0,23,0,maven,false,open source,66,e2d6e4f5858e2b78f15932a6ced197c854d48593,improvement
1540,boredhuman_JNA-Attach,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,41,9c141eccd9f34832f84ea4fd0a6d60f04e1ae08a,no improvement
1542,Kamilahsantos_Consumindo-api-rick-morty-com-webclient,2,1,77,49,5,2,36,22,31,21,5,4,maven,true,open source,330,dac55422a8f180fda1b31a3bc7c55c4cae0d8167,improvement
1543,bezkoder_spring-jpa-repository-query-example,3,0,19,0,5,0,5,0,9,0,0,0,maven,false,open source,83,1f3d32f70ee1164d609cc392c6887e7dde20111f,improvement
1544,itsecurityco_CVE-2022-22965,3,0,93,0,7,0,36,0,43,0,7,0,maven,true,open source,86,1f2a33b76d011c1ebe5c86aba33baa1b72303eec,improvement
1547,jxlhljh_springbootwebsockettest,2,2,107,107,6,6,41,41,50,50,10,10,maven,false,open source,360,611d8d8442e85a9e53ca30bfa1050e7fd63f83f8,no improvement
1551,feltex_feltex-bot-telegram,1,0,11,0,1,0,3,0,7,0,0,0,maven,false,open source,53,1062c474efd5afa38ff563032991d47faa503d57,improvement
1552,turn1tup_JvmRaspBypass,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,50,5a73c33529e08c5f052713ba86900ce4dfd81ad9,no improvement
1553,NITHIN-JOHN-GEORGE_JAVA-CI-CD-PIPELINE,4,2,37,4,2,1,12,2,17,0,6,1,maven,false,open source,312,590413f3fc8fc60260f5a658b731f5b009efa289,improvement
1555,feltex_snake-game,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,47,0c7d0eefc5a8ae83d02ab8c4a784e36f462291f9,no improvement
1560,dmdev2020_junit5-trainer,2,0,4,0,0,0,1,0,2,0,1,0,maven,false,open source,63,d25b6121840a16d30a9646255669f9c9d7aa5c9c,improvement
1561,mybatis-mapper_mybatis-mapper-example-springboot,5,4,149,57,10,7,66,19,64,29,9,2,maven,true,open source,447,10135888d78504788431032a155a0dc5589b4586,improvement
1563,boredhuman_JNA-ClassInjector,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,42,454297eb07402ec93eeb416f008b968bd6cfec7b,no improvement
1564,xiehuaa_wechat-company,11,8,249,96,15,10,114,42,105,41,15,3,maven,false,open source,1099,5979256d73b1e864bd4549b3e165bbabc5cae56b,improvement
1565,schatz0-0_txt-to-mysql,6,4,90,75,7,6,39,34,34,27,10,8,maven,false,open source,482,c849af1d83abf3345b506c74ce4a7c5f3dcd1d34,improvement
1566,fupinglee_Calculate_Captcha,1,1,1,1,0,0,0,0,0,0,1,1,maven,false,open source,50,53e41f1d62e29dd4e62637d71a78197be3505e07,no improvement
1568,Bihan001_spring-boot-rest-boilerplate,6,1,128,1,11,0,51,0,63,1,3,0,maven,false,open source,110,3107a35891d9cb67b936a0caac040431dfbcf6be,improvement
1569,fuzhengwei_guide-vo2dto,7,6,147,145,9,9,63,63,64,62,11,11,maven,true,open source,633,2f1750467a77290e4d4cd85cf1fb45b0da1f56fc,improvement
1571,BrkSe_SpringBoot_Security_Tutorial,4,2,138,2,9,0,53,2,57,0,19,0,maven,true,open source,99,dec996494f0f08bc13bc3198906d92387e3ae1e2,improvement
1574,legacyfighter_dodatkowe-zadania-java,5,1,159,1,10,0,70,1,65,0,14,0,maven,true,open source,127,67c4660f1369b8751257f189bfbfd8dc49acaaa5,improvement
1575,e38hater_swordie-205,4,2,23,6,0,0,11,0,9,3,3,3,maven,false,open source,276,57bd383173b7470169bc22cfb57a7a3c1abae50c,improvement
1576,WoMakersCode_bootcamp-java-starwars-restapi,8,7,168,114,9,10,75,42,67,52,17,10,maven,true,open source,445,b05ba82f49a53f437e8e527a19291075bdb1cd0f,improvement
1577,ronith256_Microsoft-Stream-Downloader,3,0,13,0,2,0,8,0,2,0,1,0,maven,false,open source,74,2fc8c0e7a74fa5e49f7960af4f348165870ff77e,improvement
1578,lhotari_pulsar-spring-cloud-stream-binder,6,4,88,52,8,6,45,25,34,20,1,1,maven,false,open source,431,9725121884b3875357334d358a7a4e062a5bc811,improvement
1580,llamaonsecurity_rio,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,60,518c9268c808d2544fb3bbd6aae5eeba8608efe4,no improvement
